1,1,1,8,-0.117,0,4,1,0.143
1,1,4,1,0.143,0,1,8,-0.117
1,1,1,8,-0.117,0,4,1,0.142
1,1,4,1,0.142,0,1,8,-0.117
1,1,6,19,0.812,0,1,8,-0.117
1,1,1,8,-0.117,0,6,19,0.812
1,1,6,19,0.812,1,7,20,-0.388
1,1,7,20,-0.388,1,6,19,0.812
1,1,6,19,0.812,1,7,20,-0.388
1,1,7,20,-0.388,1,6,19,0.812
1,2,1,8,-0.119,5,1,8,-0.119
1,2,1,8,-0.119,5,1,8,-0.119
1,2,1,8,-0.119,5,1,8,-0.119
1,2,1,8,-0.119,5,1,8,-0.119
1,2,1,8,-0.119,5,1,13,0.011
1,2,1,13,0.011,5,1,8,-0.119
1,2,1,13,0.011,5,1,8,-0.119
1,2,1,8,-0.119,5,1,13,0.011
1,2,1,8,-0.119,5,1,8,-0.118
1,2,1,8,-0.118,5,1,8,-0.119
1,2,1,8,-0.118,5,1,8,-0.119
1,2,1,8,-0.119,5,1,8,-0.118
1,2,1,8,-0.119,5,1,8,-0.119
1,2,1,8,-0.119,5,1,8,-0.119
1,2,1,8,-0.119,5,1,8,-0.168
1,2,1,8,-0.168,5,1,8,-0.119
1,2,1,8,-0.168,5,1,8,-0.119
1,2,1,8,-0.119,5,1,8,-0.168
1,2,1,8,-0.119,5,1,8,-0.118
1,2,1,8,-0.118,5,1,8,-0.119
1,2,1,8,-0.118,5,1,13,0.011
1,2,1,13,0.011,5,1,8,-0.118
1,2,1,13,0.011,5,1,8,-0.119
1,2,1,8,-0.119,5,1,13,0.011
1,2,1,13,0.011,0,1,13,0.011
1,2,1,13,0.011,0,1,13,0.011
1,2,1,8,-0.119,0,1,3,0.011
1,2,1,3,0.011,0,1,8,-0.119
1,2,1,3,0.011,0,1,8,-0.119
1,2,1,8,-0.119,0,1,3,0.011
1,2,1,8,-0.119,0,6,19,0.812
1,2,6,19,0.812,0,1,8,-0.119
1,2,6,19,0.812,1,7,20,-0.388
1,2,7,20,-0.388,1,6,19,0.812
1,2,6,19,0.812,1,7,20,-0.388
1,2,7,20,-0.388,1,6,19,0.812
1,2,1,8,-0.168,0,1,3,0.011
1,2,1,3,0.011,0,1,8,-0.168
1,2,1,8,-0.119,0,4,1,0.142
1,2,4,1,0.142,0,1,8,-0.119
1,2,1,8,-0.119,0,4,1,0.142
1,2,4,1,0.142,0,1,8,-0.119
1,2,1,8,-0.118,0,4,1,0.142
1,2,4,1,0.142,0,1,8,-0.118
1,2,1,8,-0.119,0,4,1,0.142
1,2,4,1,0.142,0,1,8,-0.119
1,2,1,8,-0.119,0,4,1,0.142
1,2,4,1,0.142,0,1,8,-0.119
1,2,1,8,-0.118,0,4,1,0.142
1,2,4,1,0.142,0,1,8,-0.118
1,2,1,3,0.011,0,4,1,0.061
1,2,4,1,0.061,0,1,3,0.011
1,2,1,3,0.011,0,4,1,0.061
1,2,4,1,0.061,0,1,3,0.011
1,2,1,3,0.011,0,4,1,0.061
1,2,4,1,0.061,0,1,3,0.011
1,2,1,3,0.011,0,4,1,0.061
1,2,4,1,0.061,0,1,3,0.011
1,2,1,3,0.011,0,4,1,0.061
1,2,4,1,0.061,0,1,3,0.011
1,3,1,8,-0.121,5,1,8,-0.121
1,3,1,8,-0.121,5,1,8,-0.121
1,3,1,8,-0.121,5,1,11,0.009
1,3,1,11,0.009,5,1,8,-0.121
1,3,1,11,0.009,5,1,11,-0.091
1,3,1,11,-0.091,5,1,11,0.009
1,3,1,11,-0.091,5,1,11,0.009
1,3,1,11,0.009,5,1,11,-0.091
1,3,1,11,0.009,5,1,8,-0.122
1,3,1,8,-0.122,5,1,11,0.009
1,3,1,8,-0.122,5,1,8,-0.121
1,3,1,8,-0.121,5,1,8,-0.122
1,3,1,11,0.009,5,1,8,-0.121
1,3,1,8,-0.121,5,1,11,0.009
1,3,1,8,-0.121,5,1,8,-0.121
1,3,1,8,-0.121,5,1,8,-0.121
1,3,1,8,-0.121,5,1,11,0.009
1,3,1,11,0.009,5,1,8,-0.121
1,3,1,11,0.009,5,1,11,-0.091
1,3,1,11,-0.091,5,1,11,0.009
1,3,1,11,-0.091,5,1,11,-0.091
1,3,1,11,-0.091,5,1,11,-0.091
1,3,1,11,-0.091,5,1,11,0.009
1,3,1,11,0.009,5,1,11,-0.091
1,3,1,11,0.009,5,1,8,0.009
1,3,1,8,0.009,5,1,11,0.009
1,3,1,8,0.009,5,1,8,0.009
1,3,1,8,0.009,5,1,8,0.009
1,3,1,8,0.009,5,1,11,0.009
1,3,1,11,0.009,5,1,8,0.009
1,3,1,11,0.009,5,1,8,-0.121
1,3,1,8,-0.121,5,1,11,0.009
1,3,1,8,-0.121,5,1,8,-0.121
1,3,1,8,-0.121,5,1,8,-0.121
1,3,1,8,-0.121,5,1,8,-0.122
1,3,1,8,-0.122,5,1,8,-0.121
1,3,1,8,-0.122,5,1,11,0.009
1,3,1,11,0.009,5,1,8,-0.122
1,3,1,8,0.009,0,1,3,-0.091
1,3,1,3,-0.091,0,1,8,0.009
1,3,1,3,-0.091,0,1,3,-0.091
1,3,1,3,-0.091,0,1,3,-0.091
1,3,1,3,-0.091,0,1,3,-0.091
1,3,1,3,-0.091,0,1,3,-0.091
1,3,1,3,-0.091,0,1,3,-0.091
1,3,1,3,-0.091,0,1,3,-0.091
1,3,1,3,-0.091,0,1,8,0.009
1,3,1,8,0.009,0,1,3,-0.091
1,3,1,8,-0.121,0,6,19,0.808
1,3,6,19,0.808,0,1,8,-0.121
1,3,6,19,0.808,1,7,20,-0.392
1,3,7,20,-0.392,1,6,19,0.808
1,3,6,19,0.808,1,7,20,-0.392
1,3,7,20,-0.392,1,6,19,0.808
1,3,1,8,-0.121,0,4,1,0.138
1,3,4,1,0.138,0,1,8,-0.121
1,3,1,8,-0.121,0,4,1,0.138
1,3,4,1,0.138,0,1,8,-0.121
1,3,1,8,-0.122,0,4,1,0.138
1,3,4,1,0.138,0,1,8,-0.122
1,3,1,8,-0.121,0,4,1,0.138
1,3,4,1,0.138,0,1,8,-0.121
1,3,1,8,-0.121,0,4,1,0.138
1,3,4,1,0.138,0,1,8,-0.121
1,3,1,8,-0.121,0,4,1,0.138
1,3,4,1,0.138,0,1,8,-0.121
1,3,1,8,-0.122,0,4,1,0.138
1,3,4,1,0.138,0,1,8,-0.122
1,3,1,3,-0.091,0,4,1,0.059
1,3,4,1,0.059,0,1,3,-0.091
1,3,1,3,-0.091,0,4,1,0.059
1,3,4,1,0.059,0,1,3,-0.091
1,3,1,3,-0.091,0,4,1,0.059
1,3,4,1,0.059,0,1,3,-0.091
1,3,1,3,-0.091,0,4,1,0.059
1,3,4,1,0.059,0,1,3,-0.091
1,3,1,3,-0.091,0,4,1,0.059
1,3,4,1,0.059,0,1,3,-0.091
1,3,1,3,-0.091,0,4,1,0.059
1,3,4,1,0.059,0,1,3,-0.091
1,3,1,3,-0.091,0,4,1,0.059
1,3,4,1,0.059,0,1,3,-0.091
1,3,1,3,-0.091,0,4,1,0.059
1,3,4,1,0.059,0,1,3,-0.091
1,4,1,8,-0.119,5,1,8,-0.119
1,4,1,8,-0.119,5,1,8,-0.119
1,4,1,8,-0.119,5,1,8,0.111
1,4,1,8,0.111,5,1,8,-0.119
1,4,1,8,0.111,5,1,13,0.011
1,4,1,13,0.011,5,1,8,0.111
1,4,1,13,0.011,5,1,8,-0.119
1,4,1,8,-0.119,5,1,13,0.011
1,4,1,8,-0.119,5,1,8,-0.119
1,4,1,8,-0.119,5,1,8,-0.119
1,4,1,8,-0.119,5,1,8,-0.119
1,4,1,8,-0.119,5,1,8,-0.119
1,4,1,8,-0.119,0,4,1,0.141
1,4,4,1,0.141,0,1,8,-0.119
1,4,1,8,-0.119,0,4,1,0.141
1,4,4,1,0.141,0,1,8,-0.119
1,4,1,8,0.111,5,1,8,-0.119
1,4,1,8,-0.119,5,1,8,0.111
1,4,1,8,-0.119,5,1,8,-0.119
1,4,1,8,-0.119,5,1,8,-0.119
1,4,1,8,-0.119,5,1,8,-0.119
1,4,1,8,-0.119,5,1,8,-0.119
1,4,1,8,-0.119,5,1,8,-0.119
1,4,1,8,-0.119,5,1,8,-0.119
1,4,1,8,-0.119,5,1,13,0.011
1,4,1,13,0.011,5,1,8,-0.119
1,4,1,13,0.011,5,1,8,0.111
1,4,1,8,0.111,5,1,13,0.011
1,4,1,8,-0.119,0,4,1,0.141
1,4,4,1,0.141,0,1,8,-0.119
1,4,1,8,-0.119,0,4,1,0.141
1,4,4,1,0.141,0,1,8,-0.119
1,4,1,13,0.011,0,1,13,0.011
1,4,1,13,0.011,0,1,13,0.011
1,4,1,8,0.111,0,1,4,0.56
1,4,1,4,0.56,0,1,8,0.111
1,4,1,4,0.56,0,1,8,0.111
1,4,1,8,0.111,0,1,4,0.56
1,4,1,4,0.56,1,7,20,-0.54
1,4,7,20,-0.54,1,1,4,0.56
1,4,1,8,-0.119,0,6,19,0.81
1,4,6,19,0.81,0,1,8,-0.119
1,4,1,8,-0.119,0,6,19,0.81
1,4,6,19,0.81,0,1,8,-0.119
1,4,1,8,-0.119,0,6,19,0.81
1,4,6,19,0.81,0,1,8,-0.119
1,4,1,8,-0.119,0,6,19,0.81
1,4,6,19,0.81,0,1,8,-0.119
1,4,6,19,0.81,1,7,20,-0.39
1,4,7,20,-0.39,1,6,19,0.81
1,4,6,19,0.81,1,7,20,-0.389
1,4,7,20,-0.389,1,6,19,0.81
1,4,6,19,0.81,1,7,20,-0.389
1,4,7,20,-0.389,1,6,19,0.81
1,4,6,19,0.81,1,7,20,-0.389
1,4,7,20,-0.389,1,6,19,0.81
1,4,6,19,0.81,1,7,20,-0.389
1,4,7,20,-0.389,1,6,19,0.81
1,4,6,19,0.81,1,7,20,-0.39
1,4,7,20,-0.39,1,6,19,0.81
1,4,6,19,0.81,1,7,20,-0.39
1,4,7,20,-0.39,1,6,19,0.81
1,4,6,19,0.81,1,7,20,-0.39
1,4,7,20,-0.39,1,6,19,0.81
1,5,1,8,-0.118,5,1,8,-0.118
1,5,1,8,-0.118,5,1,8,-0.118
1,5,1,8,-0.118,5,1,11,0.012
1,5,1,11,0.012,5,1,8,-0.118
1,5,1,11,0.012,5,1,11,-0.088
1,5,1,11,-0.088,5,1,11,0.012
1,5,1,11,-0.088,5,1,11,0.012
1,5,1,11,0.012,5,1,11,-0.088
1,5,1,11,0.012,5,1,8,-0.118
1,5,1,8,-0.118,5,1,11,0.012
1,5,1,8,-0.118,5,1,8,-0.118
1,5,1,8,-0.118,5,1,8,-0.118
1,5,1,8,-0.118,0,4,1,0.141
1,5,4,1,0.141,0,1,8,-0.118
1,5,1,8,-0.118,0,4,1,0.142
1,5,4,1,0.142,0,1,8,-0.118
1,5,1,8,-0.118,0,4,1,0.142
1,5,4,1,0.142,0,1,8,-0.118
1,5,1,11,0.012,5,1,8,-0.118
1,5,1,8,-0.118,5,1,11,0.012
1,5,1,8,-0.118,5,1,8,-0.118
1,5,1,8,-0.118,5,1,8,-0.118
1,5,1,8,-0.118,5,1,11,0.012
1,5,1,11,0.012,5,1,8,-0.118
1,5,1,11,0.012,5,1,11,-0.088
1,5,1,11,-0.088,5,1,11,0.012
1,5,1,11,-0.088,5,1,11,-0.088
1,5,1,11,-0.088,5,1,11,-0.088
1,5,1,8,-0.118,0,4,1,0.141
1,5,4,1,0.141,0,1,8,-0.118
1,5,1,8,-0.118,0,4,1,0.142
1,5,4,1,0.142,0,1,8,-0.118
1,5,1,11,-0.088,5,1,11,0.012
1,5,1,11,0.012,5,1,11,-0.088
1,5,1,11,0.012,5,1,8,-0.118
1,5,1,8,-0.118,5,1,11,0.012
1,5,1,8,-0.118,5,1,8,-0.118
1,5,1,8,-0.118,5,1,8,-0.118
1,5,1,8,-0.118,5,1,11,0.012
1,5,1,11,0.012,5,1,8,-0.118
1,5,1,8,-0.118,0,4,1,0.141
1,5,4,1,0.141,0,1,8,-0.118
1,5,1,8,-0.118,0,4,1,0.142
1,5,4,1,0.142,0,1,8,-0.118
1,5,1,11,0.012,5,1,8,-0.118
1,5,1,8,-0.118,5,1,11,0.012
1,5,1,8,-0.118,5,1,8,-0.118
1,5,1,8,-0.118,5,1,8,-0.118
1,5,1,8,-0.118,5,1,8,-0.118
1,5,1,8,-0.118,5,1,8,-0.118
1,5,1,8,-0.118,5,1,11,0.012
1,5,1,11,0.012,5,1,8,-0.118
1,5,1,8,-0.118,0,4,1,0.142
1,5,4,1,0.142,0,1,8,-0.118
1,5,1,8,-0.118,0,4,1,0.142
1,5,4,1,0.142,0,1,8,-0.118
1,5,1,8,-0.118,0,6,19,0.811
1,5,6,19,0.811,0,1,8,-0.118
1,5,6,19,0.811,1,7,20,-0.389
1,5,7,20,-0.389,1,6,19,0.811
1,5,6,19,0.811,1,7,20,-0.389
1,5,7,20,-0.389,1,6,19,0.811
1,6,1,8,-0.121,5,1,8,-0.121
1,6,1,8,-0.121,5,1,8,-0.121
1,6,1,8,-0.121,5,1,11,0.009
1,6,1,11,0.009,5,1,8,-0.121
1,6,1,11,0.009,5,1,11,-0.091
1,6,1,11,-0.091,5,1,11,0.009
1,6,1,11,-0.091,5,1,11,0.009
1,6,1,11,0.009,5,1,11,-0.091
1,6,1,11,0.009,5,1,8,-0.122
1,6,1,8,-0.122,5,1,11,0.009
1,6,1,8,-0.122,5,1,8,-0.121
1,6,1,8,-0.121,5,1,8,-0.122
1,6,1,11,0.009,5,1,8,-0.121
1,6,1,8,-0.121,5,1,11,0.009
1,6,1,8,-0.121,5,1,8,-0.121
1,6,1,8,-0.121,5,1,8,-0.121
1,6,1,8,-0.121,5,1,11,0.009
1,6,1,11,0.009,5,1,8,-0.121
1,6,1,11,0.009,5,1,11,-0.091
1,6,1,11,-0.091,5,1,11,0.009
1,6,1,11,-0.091,5,1,11,-0.091
1,6,1,11,-0.091,5,1,11,-0.091
1,6,1,11,-0.091,5,1,11,0.009
1,6,1,11,0.009,5,1,11,-0.091
1,6,1,11,0.009,5,1,8,0.009
1,6,1,8,0.009,5,1,11,0.009
1,6,1,8,0.009,5,1,8,0.009
1,6,1,8,0.009,5,1,8,0.009
1,6,1,8,0.009,5,1,11,0.009
1,6,1,11,0.009,5,1,8,0.009
1,6,1,11,0.009,5,1,8,-0.121
1,6,1,8,-0.121,5,1,11,0.009
1,6,1,8,-0.121,5,1,8,-0.121
1,6,1,8,-0.121,5,1,8,-0.121
1,6,1,8,-0.121,5,1,8,-0.122
1,6,1,8,-0.122,5,1,8,-0.121
1,6,1,8,-0.122,5,1,11,0.009
1,6,1,11,0.009,5,1,8,-0.122
1,6,1,8,0.009,0,1,3,-0.091
1,6,1,3,-0.091,0,1,8,0.009
1,6,1,3,-0.091,0,1,3,-0.091
1,6,1,3,-0.091,0,1,3,-0.091
1,6,1,3,-0.091,0,1,3,-0.091
1,6,1,3,-0.091,0,1,3,-0.091
1,6,1,3,-0.091,0,1,3,-0.091
1,6,1,3,-0.091,0,1,3,-0.091
1,6,1,3,-0.091,0,1,8,0.009
1,6,1,8,0.009,0,1,3,-0.091
1,6,1,8,-0.122,0,6,19,0.808
1,6,6,19,0.808,0,1,8,-0.122
1,6,6,19,0.808,1,7,20,-0.392
1,6,7,20,-0.392,1,6,19,0.808
1,6,6,19,0.808,1,7,20,-0.392
1,6,7,20,-0.392,1,6,19,0.808
1,6,1,8,-0.121,0,4,1,0.138
1,6,4,1,0.138,0,1,8,-0.121
1,6,1,8,-0.121,0,4,1,0.138
1,6,4,1,0.138,0,1,8,-0.121
1,6,1,8,-0.122,0,4,1,0.138
1,6,4,1,0.138,0,1,8,-0.122
1,6,1,8,-0.121,0,4,1,0.138
1,6,4,1,0.138,0,1,8,-0.121
1,6,1,8,-0.121,0,4,1,0.138
1,6,4,1,0.138,0,1,8,-0.121
1,6,1,8,-0.121,0,4,1,0.138
1,6,4,1,0.138,0,1,8,-0.121
1,6,1,8,-0.121,0,4,1,0.138
1,6,4,1,0.138,0,1,8,-0.121
1,6,1,3,-0.091,0,4,1,0.059
1,6,4,1,0.059,0,1,3,-0.091
1,6,1,3,-0.091,0,4,1,0.059
1,6,4,1,0.059,0,1,3,-0.091
1,6,1,3,-0.091,0,4,1,0.059
1,6,4,1,0.059,0,1,3,-0.091
1,6,1,3,-0.091,0,4,1,0.059
1,6,4,1,0.059,0,1,3,-0.091
1,6,1,3,-0.091,0,4,1,0.059
1,6,4,1,0.059,0,1,3,-0.091
1,6,1,3,-0.091,0,4,1,0.059
1,6,4,1,0.059,0,1,3,-0.091
1,6,1,3,-0.091,0,4,1,0.059
1,6,4,1,0.059,0,1,3,-0.091
1,6,1,3,-0.091,0,4,1,0.059
1,6,4,1,0.059,0,1,3,-0.091
1,7,1,8,-0.084,5,1,8,-0.084
1,7,1,8,-0.084,5,1,8,-0.084
1,7,1,8,-0.084,5,1,8,-0.084
1,7,1,8,-0.084,5,1,8,-0.084
1,7,1,8,-0.084,5,1,11,-0.054
1,7,1,11,-0.054,5,1,8,-0.084
1,7,1,11,-0.054,5,1,11,0.046
1,7,1,11,0.046,5,1,11,-0.054
1,7,1,11,0.046,5,1,8,-0.084
1,7,1,8,-0.084,5,1,11,0.046
1,7,1,8,-0.084,5,1,8,-0.084
1,7,1,8,-0.084,5,1,8,-0.084
1,7,1,8,-0.084,0,4,1,0.176
1,7,4,1,0.176,0,1,8,-0.084
1,7,1,8,-0.084,0,4,1,0.176
1,7,4,1,0.176,0,1,8,-0.084
1,7,1,8,-0.084,0,4,1,0.176
1,7,4,1,0.176,0,1,8,-0.084
1,7,1,11,-0.054,5,1,11,-0.054
1,7,1,11,-0.054,5,1,11,-0.054
1,7,1,11,-0.054,5,1,11,0.435
1,7,1,11,0.435,5,1,11,-0.054
1,7,1,11,0.435,5,6,17,-0.725
1,7,6,17,-0.725,5,1,11,0.435
1,7,6,17,-0.725,5,1,8,-0.084
1,7,1,8,-0.084,5,6,17,-0.725
1,7,1,8,-0.084,5,1,11,0.046
1,7,1,11,0.046,5,1,8,-0.084
1,7,1,8,-0.084,0,4,1,0.176
1,7,4,1,0.176,0,1,8,-0.084
1,7,1,11,-0.054,5,1,8,-0.084
1,7,1,8,-0.084,5,1,11,-0.054
1,7,1,8,-0.084,5,1,8,-0.084
1,7,1,8,-0.084,5,1,8,-0.084
1,7,1,8,-0.084,5,1,8,0.296
1,7,1,8,0.296,5,1,8,-0.084
1,7,1,8,0.296,5,6,17,-0.725
1,7,6,17,-0.725,5,1,8,0.296
1,7,6,17,-0.725,5,1,11,0.435
1,7,1,11,0.435,5,6,17,-0.725
1,7,1,8,-0.084,0,4,1,0.176
1,7,4,1,0.176,0,1,8,-0.084
1,7,1,8,-0.084,0,4,1,0.176
1,7,4,1,0.176,0,1,8,-0.084
1,7,1,8,0.296,0,4,1,0.176
1,7,4,1,0.176,0,1,8,0.296
1,7,1,8,-0.084,0,6,19,0.845
1,7,6,19,0.845,0,1,8,-0.084
1,7,6,19,0.845,1,7,20,-0.354
1,7,7,20,-0.354,1,6,19,0.845
1,7,6,19,0.845,1,7,20,-0.354
1,7,7,20,-0.354,1,6,19,0.845
1,8,1,8,-0.119,5,1,8,-0.119
1,8,1,8,-0.119,5,1,8,-0.119
1,8,1,8,-0.119,5,1,11,0.011
1,8,1,11,0.011,5,1,8,-0.119
1,8,1,11,0.011,5,1,11,-0.089
1,8,1,11,-0.089,5,1,11,0.011
1,8,1,11,-0.089,5,1,11,0.011
1,8,1,11,0.011,5,1,11,-0.089
1,8,1,11,0.011,5,1,8,-0.119
1,8,1,8,-0.119,5,1,11,0.011
1,8,1,8,-0.119,5,1,8,-0.119
1,8,1,8,-0.119,5,1,8,-0.119
1,8,1,8,-0.119,0,4,1,0.141
1,8,4,1,0.141,0,1,8,-0.119
1,8,1,8,-0.119,0,4,1,0.142
1,8,4,1,0.142,0,1,8,-0.119
1,8,1,8,-0.119,0,4,1,0.142
1,8,4,1,0.142,0,1,8,-0.119
1,8,1,11,0.011,5,1,8,-0.119
1,8,1,8,-0.119,5,1,11,0.011
1,8,1,8,-0.119,5,1,8,-0.119
1,8,1,8,-0.119,5,1,8,-0.119
1,8,1,8,-0.119,5,1,11,0.011
1,8,1,11,0.011,5,1,8,-0.119
1,8,1,11,0.011,5,1,11,-0.089
1,8,1,11,-0.089,5,1,11,0.011
1,8,1,11,-0.089,5,1,11,-0.089
1,8,1,11,-0.089,5,1,11,-0.089
1,8,1,8,-0.119,0,4,1,0.141
1,8,4,1,0.141,0,1,8,-0.119
1,8,1,8,-0.119,0,4,1,0.142
1,8,4,1,0.142,0,1,8,-0.119
1,8,1,11,-0.089,5,1,11,0.011
1,8,1,11,0.011,5,1,11,-0.089
1,8,1,11,0.011,5,1,8,0.262
1,8,1,8,0.262,5,1,11,0.011
1,8,1,8,0.262,5,1,8,-0.119
1,8,1,8,-0.119,5,1,8,0.262
1,8,1,8,-0.119,5,1,11,0.011
1,8,1,11,0.011,5,1,8,-0.119
1,8,1,8,-0.119,0,4,1,0.141
1,8,4,1,0.141,0,1,8,-0.119
1,8,1,11,0.011,5,1,8,-0.119
1,8,1,8,-0.119,5,1,11,0.011
1,8,1,8,-0.119,5,1,8,-0.119
1,8,1,8,-0.119,5,1,8,-0.119
1,8,1,8,-0.119,5,1,8,-0.119
1,8,1,8,-0.119,5,1,8,-0.119
1,8,1,8,-0.119,5,1,11,0.011
1,8,1,11,0.011,5,1,8,-0.119
1,8,1,8,-0.119,0,4,1,0.142
1,8,4,1,0.142,0,1,8,-0.119
1,8,1,8,-0.119,0,4,1,0.142
1,8,4,1,0.142,0,1,8,-0.119
1,8,1,8,-0.119,0,6,19,0.812
1,8,6,19,0.812,0,1,8,-0.119
1,8,1,8,0.262,0,7,23,-0.638
1,8,7,23,-0.638,0,1,8,0.262
1,8,6,19,0.812,1,7,20,-0.388
1,8,7,20,-0.388,1,6,19,0.812
1,8,6,19,0.812,1,7,20,-0.388
1,8,7,20,-0.388,1,6,19,0.812
1,8,7,23,-0.638,0,4,2,0.412
1,8,4,2,0.412,0,7,23,-0.638
1,9,1,8,-0.115,5,1,8,-0.115
1,9,1,8,-0.115,5,1,8,-0.115
1,9,1,8,-0.115,5,1,11,0.015
1,9,1,11,0.015,5,1,8,-0.115
1,9,1,11,0.015,5,1,11,-0.085
1,9,1,11,-0.085,5,1,11,0.015
1,9,1,11,-0.085,5,1,12,0.015
1,9,1,12,0.015,5,1,11,-0.085
1,9,1,12,0.015,5,1,8,-0.115
1,9,1,8,-0.115,5,1,12,0.015
1,9,1,8,-0.115,5,1,8,-0.115
1,9,1,8,-0.115,5,1,8,-0.115
1,9,1,8,-0.115,0,4,1,0.145
1,9,4,1,0.145,0,1,8,-0.115
1,9,1,8,-0.115,0,4,1,0.145
1,9,4,1,0.145,0,1,8,-0.115
1,9,1,11,0.015,5,1,8,-0.115
1,9,1,8,-0.115,5,1,11,0.015
1,9,1,8,-0.115,5,1,8,-0.115
1,9,1,8,-0.115,5,1,8,-0.115
1,9,1,8,-0.115,5,1,8,-0.115
1,9,1,8,-0.115,5,1,8,-0.115
1,9,1,8,-0.115,5,1,13,0.015
1,9,1,13,0.015,5,1,8,-0.115
1,9,1,13,0.015,5,1,11,-0.085
1,9,1,11,-0.085,5,1,13,0.015
1,9,1,8,-0.115,0,4,1,0.145
1,9,4,1,0.145,0,1,8,-0.115
1,9,1,12,0.015,5,1,12,0.015
1,9,1,12,0.015,5,1,12,0.015
1,9,1,12,0.015,5,1,8,-0.115
1,9,1,8,-0.115,5,1,12,0.015
1,9,1,8,-0.115,5,1,8,-0.115
1,9,1,8,-0.115,5,1,8,-0.115
1,9,1,8,-0.115,5,1,8,-0.115
1,9,1,8,-0.115,5,1,8,-0.115
1,9,1,8,-0.115,5,1,8,-0.115
1,9,1,8,-0.115,5,1,8,-0.115
1,9,1,8,-0.115,5,1,12,0.015
1,9,1,12,0.015,5,1,8,-0.115
1,9,1,8,-0.115,0,4,1,0.146
1,9,4,1,0.146,0,1,8,-0.115
1,9,1,8,-0.115,0,4,1,0.145
1,9,4,1,0.145,0,1,8,-0.115
1,9,1,8,-0.115,0,4,1,0.145
1,9,4,1,0.145,0,1,8,-0.115
1,9,1,8,-0.115,0,4,1,0.145
1,9,4,1,0.145,0,1,8,-0.115
1,9,1,12,0.015,0,1,12,0.015
1,9,1,12,0.015,0,1,12,0.015
1,9,1,12,0.015,0,1,13,0.015
1,9,1,13,0.015,0,1,12,0.015
1,9,1,8,-0.115,0,6,19,0.816
1,9,6,19,0.816,0,1,8,-0.115
1,9,1,8,-0.115,0,6,19,0.816
1,9,6,19,0.816,0,1,8,-0.115
1,9,1,8,-0.115,0,6,19,0.816
1,9,6,19,0.816,0,1,8,-0.115
1,9,6,19,0.816,1,7,20,-0.384
1,9,7,20,-0.384,1,6,19,0.816
1,9,6,19,0.816,1,7,20,-0.384
1,9,7,20,-0.384,1,6,19,0.816
1,9,6,19,0.816,1,7,20,-0.384
1,9,7,20,-0.384,1,6,19,0.816
1,9,6,19,0.816,1,7,20,-0.384
1,9,7,20,-0.384,1,6,19,0.816
1,9,6,19,0.816,1,7,20,-0.384
1,9,7,20,-0.384,1,6,19,0.816
1,9,6,19,0.816,1,7,20,-0.384
1,9,7,20,-0.384,1,6,19,0.816
1,10,1,8,-0.122,5,1,8,-0.122
1,10,1,8,-0.122,5,1,8,-0.122
1,10,1,8,-0.122,5,1,11,0.008
1,10,1,11,0.008,5,1,8,-0.122
1,10,1,11,0.008,5,1,11,-0.092
1,10,1,11,-0.092,5,1,11,0.008
1,10,1,11,-0.092,5,1,12,0.008
1,10,1,12,0.008,5,1,11,-0.092
